CLASE,Fecha,Accidentes,Dia_Semana,Dia_festivo,Dia_madre,Dia_padre,Amor_amistad,Semana_santa,Mujer,Hombre,Puente,Fin Sem Puente,Semana,Dia_año,Anio,Mes,Dia
Caída Ocupante,2017-01-20,9,viernes,1,0,0,0,0,0,0,0,0,4,20,2017,01,20
Caída Ocupante,2017-01-27,17,viernes,0,0,0,0,0,0,0,0,0,5,27,2017,01,27
Caída Ocupante,2017-02-03,5,viernes,0,0,0,0,0,0,0,0,0,6,34,2017,02,03
Caída Ocupante,2017-02-10,6,viernes,0,0,0,0,0,0,0,0,0,7,41,2017,02,10
Caída Ocupante,2017-02-17,5,viernes,0,0,0,0,0,0,0,0,0,8,48,2017,02,17
Caída Ocupante,2017-02-24,12,viernes,0,0,0,0,0,0,0,0,0,9,55,2017,02,24
Caída Ocupante,2017-03-03,10,viernes,0,0,0,0,0,0,0,0,0,10,62,2017,03,03
Caída Ocupante,2017-03-10,15,viernes,0,0,0,0,0,0,0,0,0,11,69,2017,03,10
Caída Ocupante,2017-03-17,12,viernes,0,0,0,0,0,0,0,0,1,12,76,2017,03,17
Caída Ocupante,2017-03-24,16,viernes,0,0,0,0,0,0,0,0,0,13,83,2017,03,24
Caída Ocupante,2017-03-31,14,viernes,0,0,0,0,0,0,0,0,0,14,90,2017,03,31
Caída Ocupante,2017-04-07,11,viernes,0,0,0,0,0,0,0,0,0,15,97,2017,04,07
Caída Ocupante,2017-04-14,4,viernes,1,0,0,0,1,0,0,0,0,16,104,2017,04,14
Caída Ocupante,2017-04-21,6,viernes,0,0,0,0,0,0,0,0,0,17,111,2017,04,21
Caída Ocupante,2017-04-28,7,viernes,0,0,0,0,0,0,0,0,1,18,118,2017,04,28
Caída Ocupante,2017-05-05,11,viernes,0,0,0,0,0,0,0,0,0,19,125,2017,05,05
Caída Ocupante,2017-05-12,10,viernes,0,0,0,0,0,0,0,0,0,20,132,2017,05,12
Caída Ocupante,2017-05-19,9,viernes,0,0,0,0,0,0,0,0,0,21,139,2017,05,19
Caída Ocupante,2017-05-26,10,viernes,0,0,0,0,0,0,0,0,1,22,146,2017,05,26
Caída Ocupante,2017-06-02,9,viernes,0,0,0,0,0,0,0,0,0,23,153,2017,06,02
Caída Ocupante,2017-06-09,9,viernes,0,0,0,0,0,0,0,0,0,24,160,2017,06,09
Caída Ocupante,2017-06-16,10,viernes,0,0,0,0,0,0,0,0,1,25,167,2017,06,16
Caída Ocupante,2017-06-23,6,viernes,0,0,0,0,0,0,0,0,1,26,174,2017,06,23
Caída Ocupante,2017-06-30,9,viernes,0,0,0,0,0,0,0,0,0,27,181,2017,06,30
Caída Ocupante,2017-07-07,5,viernes,0,0,0,0,0,0,0,0,0,28,188,2017,07,07
Caída Ocupante,2017-07-14,10,viernes,0,0,0,0,0,0,0,0,0,29,195,2017,07,14
Caída Ocupante,2017-07-21,8,viernes,0,0,0,0,0,0,0,0,0,30,202,2017,07,21
Caída Ocupante,2017-07-28,7,viernes,0,0,0,0,0,0,0,0,0,31,209,2017,07,28
Caída Ocupante,2017-08-04,18,viernes,0,0,0,0,0,0,0,0,1,32,216,2017,08,04
Caída Ocupante,2017-08-11,14,viernes,0,0,0,0,0,0,0,0,0,33,223,2017,08,11
Caída Ocupante,2017-08-18,14,viernes,0,0,0,0,0,0,0,0,1,34,230,2017,08,18
Caída Ocupante,2017-08-25,13,viernes,0,0,0,0,0,0,0,0,0,35,237,2017,08,25
Caída Ocupante,2017-09-01,10,viernes,0,0,0,0,0,0,0,0,0,36,244,2017,09,01
Caída Ocupante,2017-09-08,11,viernes,0,0,0,0,0,0,0,0,0,37,251,2017,09,08
Caída Ocupante,2017-09-15,10,viernes,0,0,0,0,0,0,0,0,0,38,258,2017,09,15
Caída Ocupante,2017-09-22,10,viernes,0,0,0,0,0,0,0,0,0,39,265,2017,09,22
Caída Ocupante,2017-09-29,14,viernes,0,0,0,0,0,0,0,0,0,40,272,2017,09,29
Caída Ocupante,2017-10-06,11,viernes,0,0,0,0,0,0,0,0,0,41,279,2017,10,06
Caída Ocupante,2017-10-13,8,viernes,0,0,0,0,0,0,0,0,1,42,286,2017,10,13
Caída Ocupante,2017-10-20,12,viernes,0,0,0,0,0,0,0,0,0,43,293,2017,10,20
Caída Ocupante,2017-10-27,15,viernes,0,0,0,0,0,0,0,0,0,44,300,2017,10,27
Caída Ocupante,2017-11-03,15,viernes,0,0,0,0,0,0,0,0,1,45,307,2017,11,03
Caída Ocupante,2017-11-10,8,viernes,0,0,0,0,0,0,0,0,1,46,314,2017,11,10
Caída Ocupante,2017-11-17,11,viernes,0,0,0,0,0,0,0,0,0,47,321,2017,11,17
Caída Ocupante,2017-11-24,24,viernes,0,0,0,0,0,0,0,0,0,48,328,2017,11,24
Caída Ocupante,2017-12-01,14,viernes,0,0,0,0,0,0,0,0,0,49,335,2017,12,01
Caída Ocupante,2017-12-08,11,viernes,1,0,0,0,0,0,0,0,0,50,342,2017,12,08
Caída Ocupante,2017-12-15,8,viernes,0,0,0,0,0,0,0,0,0,51,349,2017,12,15
Caída Ocupante,2017-12-22,11,viernes,0,0,0,0,0,0,0,0,1,52,356,2017,12,22
Caída Ocupante,2017-12-29,18,viernes,0,0,0,0,0,0,0,0,1,53,363,2017,12,29
Caída Ocupante,2018-01-05,11,viernes,0,0,0,0,0,0,0,0,1,1,5,2018,01,05
Caída Ocupante,2018-01-12,8,viernes,0,0,0,0,0,0,0,0,0,2,12,2018,01,12
Caída Ocupante,2018-01-19,12,viernes,0,0,0,0,0,0,0,0,0,3,19,2018,01,19
Caída Ocupante,2018-01-26,19,viernes,0,0,0,0,0,0,0,0,0,4,26,2018,01,26
Caída Ocupante,2018-02-02,15,viernes,0,0,0,0,0,0,0,0,0,5,33,2018,02,02
Caída Ocupante,2018-02-09,8,viernes,0,0,0,0,0,0,0,0,0,6,40,2018,02,09
Caída Ocupante,2018-02-16,10,viernes,0,0,0,0,0,0,0,0,0,7,47,2018,02,16
Caída Ocupante,2018-02-23,20,viernes,0,0,0,0,0,0,0,0,0,8,54,2018,02,23
Caída Ocupante,2018-03-02,5,viernes,0,0,0,0,0,0,0,0,0,9,61,2018,03,02
Caída Ocupante,2018-03-09,11,viernes,0,0,0,0,0,0,0,0,0,10,68,2018,03,09
Caída Ocupante,2018-03-16,10,viernes,0,0,0,0,0,0,0,0,1,11,75,2018,03,16
Caída Ocupante,2018-03-23,11,viernes,0,0,0,0,0,0,0,0,0,12,82,2018,03,23
Caída Ocupante,2018-03-30,5,viernes,1,0,0,0,1,0,0,0,0,13,89,2018,03,30
Caída Ocupante,2018-04-06,13,viernes,0,0,0,0,0,0,0,0,0,14,96,2018,04,06
Caída Ocupante,2018-04-13,11,viernes,0,0,0,0,0,0,0,0,0,15,103,2018,04,13
Caída Ocupante,2018-04-20,9,viernes,0,0,0,0,0,0,0,0,0,16,110,2018,04,20
Caída Ocupante,2018-04-27,13,viernes,0,0,0,0,0,0,0,0,0,17,117,2018,04,27
Caída Ocupante,2018-05-04,14,viernes,0,0,0,0,0,0,0,0,0,18,124,2018,05,04
Caída Ocupante,2018-05-11,10,viernes,0,0,0,0,0,0,0,0,1,19,131,2018,05,11
Caída Ocupante,2018-05-18,8,viernes,0,0,0,0,0,0,0,0,0,20,138,2018,05,18
Caída Ocupante,2018-05-25,13,viernes,0,0,0,0,0,0,0,0,0,21,145,2018,05,25
Caída Ocupante,2018-06-01,12,viernes,0,0,0,0,0,0,0,0,1,22,152,2018,06,01
Caída Ocupante,2018-06-08,10,viernes,0,0,0,0,0,0,0,0,1,23,159,2018,06,08
Caída Ocupante,2018-06-15,10,viernes,0,0,0,0,0,0,0,0,0,24,166,2018,06,15
Caída Ocupante,2018-06-22,8,viernes,0,0,0,0,0,0,0,0,0,25,173,2018,06,22
Caída Ocupante,2018-06-29,7,viernes,0,0,0,0,0,0,0,0,1,26,180,2018,06,29
Caída Ocupante,2018-07-06,8,viernes,0,0,0,0,0,0,0,0,0,27,187,2018,07,06
Caída Ocupante,2018-07-13,10,viernes,0,0,0,0,0,0,0,0,0,28,194,2018,07,13
Caída Ocupante,2018-07-20,9,viernes,1,0,0,0,0,0,0,0,0,29,201,2018,07,20
Caída Ocupante,2018-07-27,17,viernes,0,0,0,0,0,0,0,0,0,30,208,2018,07,27
Caída Ocupante,2018-08-03,15,viernes,0,0,0,0,0,0,0,0,0,31,215,2018,08,03
Caída Ocupante,2018-08-10,13,viernes,0,0,0,0,0,0,0,0,0,32,222,2018,08,10
Caída Ocupante,2018-08-17,19,viernes,0,0,0,0,0,0,0,0,1,33,229,2018,08,17
Caída Ocupante,2018-08-24,22,viernes,0,0,0,0,0,0,0,0,0,34,236,2018,08,24
Caída Ocupante,2018-08-31,12,viernes,0,0,0,0,0,0,0,0,0,35,243,2018,08,31
Caída Ocupante,2018-09-07,7,viernes,0,0,0,0,0,0,0,0,0,36,250,2018,09,07
Caída Ocupante,2018-09-14,9,viernes,0,0,0,0,0,0,0,0,0,37,257,2018,09,14
Caída Ocupante,2018-09-21,11,viernes,0,0,0,0,0,0,0,0,0,38,264,2018,09,21
Caída Ocupante,2018-09-28,4,viernes,0,0,0,0,0,0,0,0,0,39,271,2018,09,28
Caída Ocupante,2018-10-05,14,viernes,0,0,0,0,0,0,0,0,0,40,278,2018,10,05
Caída Ocupante,2018-10-12,6,viernes,0,0,0,0,0,0,0,0,1,41,285,2018,10,12
Caída Ocupante,2018-10-19,15,viernes,0,0,0,0,0,0,0,0,0,42,292,2018,10,19
Caída Ocupante,2018-10-26,13,viernes,0,0,0,0,0,0,0,0,0,43,299,2018,10,26
Caída Ocupante,2018-11-02,12,viernes,0,0,0,0,0,0,0,0,1,44,306,2018,11,02
Caída Ocupante,2018-11-09,11,viernes,0,0,0,0,0,0,0,0,1,45,313,2018,11,09
Caída Ocupante,2018-11-16,6,viernes,0,0,0,0,0,0,0,0,0,46,320,2018,11,16
Caída Ocupante,2018-11-23,10,viernes,0,0,0,0,0,0,0,0,0,47,327,2018,11,23
Caída Ocupante,2018-11-30,6,viernes,0,0,0,0,0,0,0,0,0,48,334,2018,11,30
Caída Ocupante,2018-12-07,4,viernes,0,0,0,0,0,0,0,0,0,49,341,2018,12,07
Caída Ocupante,2018-12-14,3,viernes,0,0,0,0,0,0,0,0,0,50,348,2018,12,14
Caída Ocupante,2018-12-21,5,viernes,0,0,0,0,0,0,0,0,0,51,355,2018,12,21
Caída Ocupante,2018-12-28,6,viernes,0,0,0,0,0,0,0,0,0,52,362,2018,12,28
Choque,2014-01-05,43,domingo,0,0,0,0,0,0,0,0,1,1,5,2014,01,05
Choque,2014-01-12,48,domingo,0,0,0,0,0,0,0,0,1,2,12,2014,01,12
Choque,2014-01-19,42,domingo,0,0,0,0,0,0,0,0,0,3,19,2014,01,19
Choque,2014-01-26,27,domingo,0,0,0,0,0,0,0,0,0,4,26,2014,01,26
Choque,2014-02-02,33,domingo,0,0,0,0,0,0,0,0,0,5,33,2014,02,02
Choque,2014-02-09,41,domingo,0,0,0,0,0,0,0,0,0,6,40,2014,02,09
Choque,2014-02-16,44,domingo,0,0,0,0,0,0,0,0,0,7,47,2014,02,16
Choque,2014-02-23,46,domingo,0,0,0,0,0,0,0,0,0,8,54,2014,02,23
Choque,2014-03-02,45,domingo,0,0,0,0,0,0,0,0,0,9,61,2014,03,02
Choque,2014-03-09,48,domingo,0,0,0,0,0,0,0,0,0,10,68,2014,03,09
Choque,2014-03-16,48,domingo,0,0,0,0,0,0,0,0,0,11,75,2014,03,16
Choque,2014-03-23,50,domingo,0,0,0,0,0,0,0,0,1,12,82,2014,03,23
Choque,2014-03-30,62,domingo,0,0,0,0,0,0,0,0,0,13,89,2014,03,30
Choque,2014-04-06,50,domingo,0,0,0,0,0,0,0,0,0,14,96,2014,04,06
Choque,2014-04-13,48,domingo,1,0,0,0,0,0,0,0,0,15,103,2014,04,13
Choque,2014-04-20,46,domingo,0,0,0,0,1,0,0,0,0,16,110,2014,04,20
Choque,2014-04-27,44,domingo,0,0,0,0,0,0,0,0,0,17,117,2014,04,27
Choque,2014-05-04,32,domingo,0,0,0,0,0,0,0,0,0,18,124,2014,05,04
Choque,2014-05-11,66,domingo,0,1,0,0,0,0,0,0,0,19,131,2014,05,11
Choque,2014-05-18,46,domingo,0,0,0,0,0,0,0,0,0,20,138,2014,05,18
Choque,2014-05-25,57,domingo,0,0,0,0,0,0,0,0,0,21,145,2014,05,25
Choque,2014-06-01,46,domingo,0,0,0,0,0,0,0,0,1,22,152,2014,06,01
Choque,2014-06-08,49,domingo,0,0,0,0,0,0,0,0,0,23,159,2014,06,08
Choque,2014-06-15,52,domingo,0,0,0,0,0,0,0,0,0,24,166,2014,06,15
Choque,2014-06-22,48,domingo,0,0,1,0,0,0,0,0,1,25,173,2014,06,22
Choque,2014-06-29,47,domingo,0,0,0,0,0,0,0,0,0,26,180,2014,06,29
Choque,2014-07-06,42,domingo,0,0,0,0,0,0,0,0,0,27,187,2014,07,06
Choque,2014-07-13,38,domingo,0,0,0,0,0,0,0,0,0,28,194,2014,07,13
Choque,2014-07-20,40,domingo,0,0,0,0,0,0,0,0,0,29,201,2014,07,20
Choque,2014-07-27,29,domingo,0,0,0,0,0,0,0,0,0,30,208,2014,07,27
Choque,2014-08-03,48,domingo,0,0,0,0,0,0,0,0,0,31,215,2014,08,03
Choque,2014-08-10,49,domingo,0,0,0,0,0,0,0,0,0,32,222,2014,08,10
Choque,2014-08-17,38,domingo,0,0,0,0,0,0,0,0,1,33,229,2014,08,17
Choque,2014-08-24,36,domingo,0,0,0,0,0,0,0,0,0,34,236,2014,08,24
Choque,2014-08-31,46,domingo,0,0,0,0,0,0,0,0,0,35,243,2014,08,31
Choque,2014-09-07,41,domingo,0,0,0,0,0,0,0,0,0,36,250,2014,09,07
Choque,2014-09-14,47,domingo,0,0,0,0,0,0,0,0,0,37,257,2014,09,14
Choque,2014-09-21,56,domingo,0,0,0,0,0,0,0,0,0,38,264,2014,09,21
Choque,2014-09-28,39,domingo,0,0,0,0,0,0,0,0,0,39,271,2014,09,28
Choque,2014-10-05,65,domingo,0,0,0,0,0,0,0,0,0,40,278,2014,10,05
Choque,2014-10-12,30,domingo,0,0,0,0,0,0,0,0,0,41,285,2014,10,12
Choque,2014-10-19,44,domingo,0,0,0,0,0,0,0,0,0,42,292,2014,10,19
Choque,2014-10-26,51,domingo,0,0,0,0,0,0,0,0,0,43,299,2014,10,26
Choque,2014-11-02,39,domingo,0,0,0,0,0,0,0,0,1,44,306,2014,11,02
Choque,2014-11-09,44,domingo,0,0,0,0,0,0,0,0,0,45,313,2014,11,09
Choque,2014-11-16,49,domingo,0,0,0,0,0,0,0,0,1,46,320,2014,11,16
Choque,2014-11-23,45,domingo,0,0,0,0,0,0,0,0,0,47,327,2014,11,23
Choque,2014-11-30,51,domingo,0,0,0,0,0,0,0,0,0,48,334,2014,11,30
Choque,2014-12-07,54,domingo,0,0,0,0,0,0,0,0,1,49,341,2014,12,07
Choque,2014-12-14,57,domingo,0,0,0,0,0,0,0,0,0,50,348,2014,12,14
Choque,2014-12-21,58,domingo,0,0,0,0,0,0,0,0,0,51,355,2014,12,21
Choque,2014-12-28,39,domingo,0,0,0,0,0,0,0,0,0,52,362,2014,12,28
Choque,2015-01-04,30,domingo,0,0,0,0,0,0,0,0,0,1,4,2015,01,04
Choque,2015-01-11,36,domingo,0,0,0,0,0,0,0,0,1,2,11,2015,01,11
Choque,2015-01-18,41,domingo,0,0,0,0,0,0,0,0,0,3,18,2015,01,18
Choque,2015-01-25,36,domingo,0,0,0,0,0,0,0,0,0,4,25,2015,01,25
Choque,2015-02-01,48,domingo,0,0,0,0,0,0,0,0,0,5,32,2015,02,01
Choque,2015-02-08,54,domingo,0,0,0,0,0,0,0,0,0,6,39,2015,02,08
Choque,2015-02-15,61,domingo,0,0,0,0,0,0,0,0,0,7,46,2015,02,15
Choque,2015-02-22,49,domingo,0,0,0,0,0,0,0,0,0,8,53,2015,02,22
Choque,2015-03-01,58,domingo,0,0,0,0,0,0,0,0,0,9,60,2015,03,01
Choque,2015-03-08,55,domingo,0,0,0,0,0,1,0,0,0,10,67,2015,03,08
Choque,2015-03-15,49,domingo,0,0,0,0,0,0,0,0,0,11,74,2015,03,15
Choque,2015-03-22,43,domingo,0,0,0,0,0,0,0,0,1,12,81,2015,03,22
Choque,2015-03-29,38,domingo,1,0,0,0,0,0,0,0,0,13,88,2015,03,29
Choque,2015-04-05,34,domingo,1,0,0,0,1,0,0,0,0,14,95,2015,04,05
Choque,2015-04-12,48,domingo,0,0,0,0,0,0,0,0,0,15,102,2015,04,12
Choque,2015-04-19,33,domingo,0,0,0,0,0,0,0,0,0,16,109,2015,04,19
Choque,2015-04-26,63,domingo,0,0,0,0,0,0,0,0,0,17,116,2015,04,26
Choque,2015-05-03,48,domingo,0,0,0,0,0,0,0,0,0,18,123,2015,05,03
Choque,2015-05-10,71,domingo,0,1,0,0,0,0,0,0,0,19,130,2015,05,10
Choque,2015-05-17,36,domingo,0,0,0,0,0,0,0,0,1,20,137,2015,05,17
Choque,2015-05-24,33,domingo,0,0,0,0,0,0,0,0,0,21,144,2015,05,24
Choque,2015-05-31,52,domingo,0,0,0,0,0,0,0,0,0,22,151,2015,05,31
Choque,2015-06-07,43,domingo,0,0,0,0,0,0,0,0,1,23,158,2015,06,07
Choque,2015-06-14,44,domingo,0,0,0,0,0,0,0,0,1,24,165,2015,06,14
Choque,2015-06-21,48,domingo,0,0,1,0,0,0,0,0,0,25,172,2015,06,21
Choque,2015-06-28,25,domingo,0,0,0,0,0,0,0,0,1,26,179,2015,06,28
Choque,2015-07-05,50,domingo,0,0,0,0,0,0,0,0,0,27,186,2015,07,05
Choque,2015-07-12,53,domingo,0,0,0,0,0,0,0,0,0,28,193,2015,07,12
Choque,2015-07-19,38,domingo,0,0,0,0,0,0,0,0,1,29,200,2015,07,19
Choque,2015-07-26,39,domingo,0,0,0,0,0,0,0,0,0,30,207,2015,07,26
Choque,2015-08-02,62,domingo,0,0,0,0,0,0,0,0,0,31,214,2015,08,02
Choque,2015-08-09,52,domingo,0,0,0,0,0,0,0,0,0,32,221,2015,08,09
Choque,2015-08-16,46,domingo,0,0,0,0,0,0,0,0,1,33,228,2015,08,16
Choque,2015-08-23,37,domingo,0,0,0,0,0,0,0,0,0,34,235,2015,08,23
Choque,2015-08-30,49,domingo,0,0,0,0,0,0,0,0,0,35,242,2015,08,30
Choque,2015-09-06,51,domingo,0,0,0,0,0,0,0,0,0,36,249,2015,09,06
Choque,2015-09-13,55,domingo,0,0,0,0,0,0,0,0,0,37,256,2015,09,13
Choque,2015-09-20,39,domingo,0,0,0,0,0,0,0,0,0,38,263,2015,09,20
Choque,2015-09-27,50,domingo,0,0,0,0,0,0,0,0,0,39,270,2015,09,27
Choque,2015-10-04,53,domingo,0,0,0,0,0,0,0,0,0,40,277,2015,10,04
Choque,2015-10-11,40,domingo,0,0,0,0,0,0,0,0,1,41,284,2015,10,11
Choque,2015-10-18,42,domingo,0,0,0,0,0,0,0,0,0,42,291,2015,10,18
Choque,2015-10-25,44,domingo,0,0,0,0,0,0,0,0,0,43,298,2015,10,25
Choque,2015-11-01,41,domingo,0,0,0,0,0,0,0,0,1,44,305,2015,11,01
Choque,2015-11-08,40,domingo,0,0,0,0,0,0,0,0,0,45,312,2015,11,08
Choque,2015-11-15,39,domingo,0,0,0,0,0,0,0,0,1,46,319,2015,11,15
Choque,2015-11-22,57,domingo,0,0,0,0,0,0,0,0,0,47,326,2015,11,22
Choque,2015-11-29,44,domingo,0,0,0,0,0,0,0,0,0,48,333,2015,11,29
Choque,2015-12-06,31,domingo,0,0,0,0,0,0,0,0,0,49,340,2015,12,06
Choque,2015-12-13,57,domingo,0,0,0,0,0,0,0,0,0,50,347,2015,12,13
Choque,2015-12-20,57,domingo,0,0,0,0,0,0,0,0,0,51,354,2015,12,20
Choque,2015-12-27,29,domingo,0,0,0,0,0,0,0,0,0,52,361,2015,12,27
Choque,2016-01-03,33,domingo,0,0,0,0,0,0,0,0,0,1,3,2016,01,03
Choque,2016-01-10,41,domingo,0,0,0,0,0,0,0,0,1,2,10,2016,01,10
Choque,2016-01-17,38,domingo,0,0,0,0,0,0,0,0,0,3,17,2016,01,17
Choque,2016-01-24,37,domingo,0,0,0,0,0,0,0,0,0,4,24,2016,01,24
Choque,2016-01-31,41,domingo,0,0,0,0,0,0,0,0,0,5,31,2016,01,31
Choque,2016-02-07,49,domingo,0,0,0,0,0,0,0,0,0,6,38,2016,02,07
Choque,2016-02-14,46,domingo,0,0,0,0,0,0,0,0,0,7,45,2016,02,14
Choque,2016-02-21,35,domingo,0,0,0,0,0,0,0,0,0,8,52,2016,02,21
Choque,2016-02-28,39,domingo,0,0,0,0,0,0,0,0,0,9,59,2016,02,28
Choque,2016-03-06,49,domingo,0,0,0,0,0,0,0,0,0,10,66,2016,03,06
Choque,2016-03-13,46,domingo,0,0,0,0,0,0,0,0,0,11,73,2016,03,13
Choque,2016-03-20,41,domingo,1,0,0,0,0,0,0,0,1,12,80,2016,03,20
Choque,2016-03-27,38,domingo,1,0,0,0,1,0,0,0,0,13,87,2016,03,27
Choque,2016-04-03,21,domingo,0,0,0,0,0,0,0,0,0,14,94,2016,04,03
Choque,2016-04-10,56,domingo,0,0,0,0,0,0,0,0,0,15,101,2016,04,10
Choque,2016-04-17,46,domingo,0,0,0,0,0,0,0,0,0,16,108,2016,04,17
Choque,2016-04-24,45,domingo,0,0,0,0,0,0,0,0,0,17,115,2016,04,24
Choque,2016-05-01,47,domingo,1,0,0,0,0,0,0,0,0,18,122,2016,05,01
Choque,2016-05-08,54,domingo,0,1,0,0,0,0,0,0,1,19,129,2016,05,08
Choque,2016-05-15,49,domingo,0,0,0,0,0,0,0,0,0,20,136,2016,05,15
Choque,2016-05-22,35,domingo,0,0,0,0,0,0,0,0,0,21,143,2016,05,22
Choque,2016-05-29,36,domingo,0,0,0,0,0,0,0,0,1,22,150,2016,05,29
Choque,2016-06-05,35,domingo,0,0,0,0,0,0,0,0,1,23,157,2016,06,05
Choque,2016-06-12,49,domingo,0,0,0,0,0,0,0,0,0,24,164,2016,06,12
Choque,2016-06-19,56,domingo,0,0,1,0,0,0,0,0,0,25,171,2016,06,19
Choque,2016-06-26,45,domingo,0,0,0,0,0,0,0,0,0,26,178,2016,06,26
Choque,2016-07-03,31,domingo,0,0,0,0,0,0,0,0,1,27,185,2016,07,03
Choque,2016-07-10,49,domingo,0,0,0,0,0,0,0,0,0,28,192,2016,07,10
Choque,2016-07-17,55,domingo,0,0,0,0,0,0,0,0,0,29,199,2016,07,17
Choque,2016-07-24,40,domingo,0,0,0,0,0,0,0,0,0,30,206,2016,07,24
Choque,2016-07-31,55,domingo,0,0,0,0,0,0,0,0,0,31,213,2016,07,31
Choque,2016-08-07,65,domingo,1,0,0,0,0,0,0,0,0,32,220,2016,08,07
Choque,2016-08-14,45,domingo,0,0,0,0,0,0,0,0,1,33,227,2016,08,14
Choque,2016-08-21,51,domingo,0,0,0,0,0,0,0,0,0,34,234,2016,08,21
Choque,2016-08-28,42,domingo,0,0,0,0,0,0,0,0,0,35,241,2016,08,28
Choque,2016-09-04,43,domingo,0,0,0,0,0,0,0,0,0,36,248,2016,09,04
Choque,2016-09-11,44,domingo,0,0,0,0,0,0,0,0,0,37,255,2016,09,11
Choque,2016-09-18,45,domingo,0,0,0,0,0,0,0,0,0,38,262,2016,09,18
Choque,2016-09-25,60,domingo,0,0,0,0,0,0,0,0,0,39,269,2016,09,25
Choque,2016-10-02,62,domingo,0,0,0,0,0,0,0,0,0,40,276,2016,10,02
Choque,2016-10-09,52,domingo,0,0,0,0,0,0,0,0,0,41,283,2016,10,09
Choque,2016-10-16,56,domingo,0,0,0,0,0,0,0,0,1,42,290,2016,10,16
Choque,2016-10-23,46,domingo,0,0,0,0,0,0,0,0,0,43,297,2016,10,23
Choque,2016-10-30,43,domingo,0,0,0,0,0,0,0,0,0,44,304,2016,10,30
Choque,2016-11-06,46,domingo,0,0,0,0,0,0,0,0,1,45,311,2016,11,06
Choque,2016-11-13,46,domingo,0,0,0,0,0,0,0,0,1,46,318,2016,11,13
Choque,2016-11-20,41,domingo,0,0,0,0,0,0,0,0,0,47,325,2016,11,20
Choque,2016-11-27,56,domingo,0,0,0,0,0,0,0,0,0,48,332,2016,11,27
Choque,2016-12-04,52,domingo,0,0,0,0,0,0,0,0,0,49,339,2016,12,04
Choque,2016-12-11,58,domingo,0,0,0,0,0,0,0,0,0,50,346,2016,12,11
Choque,2016-12-18,64,domingo,0,0,0,0,0,0,0,0,0,51,353,2016,12,18
Choque,2016-12-25,32,domingo,1,0,0,0,0,0,0,0,0,52,360,2016,12,25
Choque,2017-01-01,36,domingo,1,0,0,0,0,0,0,0,0,1,1,2017,01,01
Choque,2017-01-08,26,domingo,0,0,0,0,0,0,0,0,1,2,8,2017,01,08
Choque,2017-01-15,47,domingo,0,0,0,0,0,0,0,0,0,3,15,2017,01,15
Choque,2017-01-22,41,domingo,0,0,0,0,0,0,0,0,0,4,22,2017,01,22
Choque,2017-01-29,36,domingo,0,0,0,0,0,0,0,0,0,5,29,2017,01,29
Choque,2017-02-05,58,domingo,0,0,0,0,0,0,0,0,0,6,36,2017,02,05
Choque,2017-02-12,39,domingo,0,0,0,0,0,0,0,0,0,7,43,2017,02,12
Choque,2017-02-19,48,domingo,0,0,0,0,0,0,0,0,0,8,50,2017,02,19
Choque,2017-02-26,49,domingo,0,0,0,0,0,0,0,0,0,9,57,2017,02,26
Choque,2017-03-05,39,domingo,0,0,0,0,0,0,0,0,0,10,64,2017,03,05
Choque,2017-03-12,38,domingo,0,0,0,0,0,0,0,0,0,11,71,2017,03,12
Choque,2017-03-19,56,domingo,0,0,0,0,0,0,1,0,1,12,78,2017,03,19
Choque,2017-03-26,61,domingo,0,0,0,0,0,0,0,0,0,13,85,2017,03,26
Choque,2017-04-02,47,domingo,0,0,0,0,0,0,0,0,0,14,92,2017,04,02
Choque,2017-04-09,28,domingo,1,0,0,0,0,0,0,0,0,15,99,2017,04,09
Choque,2017-04-16,29,domingo,1,0,0,0,1,0,0,0,0,16,106,2017,04,16
Choque,2017-04-23,48,domingo,0,0,0,0,0,0,0,0,0,17,113,2017,04,23
Choque,2017-04-30,41,domingo,0,0,0,0,0,0,0,0,1,18,120,2017,04,30
Choque,2017-05-07,40,domingo,0,0,0,0,0,0,0,0,0,19,127,2017,05,07
Choque,2017-05-14,61,domingo,0,1,0,0,0,0,0,0,0,20,134,2017,05,14
Choque,2017-05-21,46,domingo,0,0,0,0,0,0,0,0,0,21,141,2017,05,21
Choque,2017-05-28,51,domingo,0,0,0,0,0,0,0,0,1,22,148,2017,05,28
Choque,2017-06-04,49,domingo,0,0,0,0,0,0,0,0,0,23,155,2017,06,04
Choque,2017-06-11,54,domingo,0,0,0,0,0,0,0,0,0,24,162,2017,06,11
Choque,2017-06-18,58,domingo,0,0,1,0,0,0,0,0,1,25,169,2017,06,18
Choque,2017-06-25,41,domingo,0,0,0,0,0,0,0,0,1,26,176,2017,06,25
Choque,2017-07-02,45,domingo,0,0,0,0,0,0,0,0,0,27,183,2017,07,02
Choque,2017-07-09,41,domingo,0,0,0,0,0,0,0,0,0,28,190,2017,07,09
Choque,2017-07-16,49,domingo,0,0,0,0,0,0,0,0,0,29,197,2017,07,16
Choque,2017-07-23,45,domingo,0,0,0,0,0,0,0,0,0,30,204,2017,07,23
Choque,2017-07-30,46,domingo,0,0,0,0,0,0,0,0,0,31,211,2017,07,30
Choque,2017-08-06,61,domingo,0,0,0,0,0,0,0,0,1,32,218,2017,08,06
